gene_id,1622003800C,1621001800C,1622003500C,1621003700C,1621002900C,1621002200C,162200380CP,162100180CP,162200350CP,162100370CP,162100290CP,162100220CP
ENSG00000269834,43,48,43,33,156,25,138,35,75,116,88,74
NONHSAG042581.2,0,0,0,0,0,0,0,1,0,0,0,0
NONHSAG052877.2,8,0,0,2,3,1,6,1,1,2,2,5
ENSG00000176692,113,193,92,198,55,194,85,102,288,174,232,76
ENSG00000082996,1377,3034,2476,2278,2262,1779,2429,2659,1717,2900,2571,2619
NONHSAG077771.1,113,115,22,24,62,122,81,48,62,53,71,60
ENSG00000172765,1828,1587,2595,2021,1633,1152,1789,1750,1822,2361,2100,2073
ENSG00000135898,41,23,11,1,39,12,19,51,18,12,29,15
ENSG00000241014,29,20,8,7,0,31,60,14,71,27,18,17
MSTRG.17|ENSG00000204859,229,320,453,221,335,273,386,388,631,454,361,330
NONHSAG106889.1,0,0,1,0,1,0,3,2,1,3,1,2
ENSG00000225779,5,1,1,1,3,1,5,2,0,2,3,3
NONHSAG085317.1,72,53,52,56,59,104,104,55,159,53,57,60
NONHSAG063376.2,32,19,16,18,20,26,42,19,20,30,25,23
MSTRG.533|ENSG00000176444,1120,1077,1595,1144,2179,931,1255,1015,1325,1356,965,1160
ENSG00000205871,1,3,0,1,0,1,2,3,0,3,2,2
NONHSAG057527.1,0,0,0,0,0,0,0,3,0,0,0,1
ENSG00000228092,0,0,0,2,1,0,0,0,0,0,0,0
NONHSAG111551.1,40,37,32,16,105,31,28,21,17,15,13,23
ENSG00000181656,12,35,3,5,3,6,65,68,45,56,20,51
ENSG00000285980,0,1,0,0,0,0,0,0,0,0,0,0
MSTRG.4789|ENSG00000124496,1056,1133,2123,1211,2304,638,955,999,1023,866,747,957
ENSG00000272755,2,4,0,2,0,9,2,4,0,17,0,6
NONHSAG006202.2,18,22,18,21,15,13,37,19,40,18,9,23
MSTRG.3101|ENSG00000065911,4552,1887,5016,19454,6133,2614,1274,1429,1390,3953,1969,1770
NONHSAG093261.1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000153303,37,6,8,3,6,82,34,11,195,115,134,169
NONHSAG056904.1,1,1,1,0,0,0,0,3,0,0,0,0
NONHSAG105341.1,21,26,8,9,8,42,19,37,24,19,26,22
MSTRG.1282|ENSG00000089248,1794,2299,3391,3413,2427,1533,2371,2165,1526,2243,1500,1917
ENSG00000285864,0,1,0,1,0,0,1,0,0,0,0,0
MSTRG.4076|ENSG00000224831,5,0,8,0,2,0,2,7,2,0,4,0
NONHSAG077531.1,1,0,0,0,0,0,0,1,0,0,0,0
NONHSAG077365.1,3,4,2,4,0,7,1,1,2,3,5,5
ENSG00000188536,1011,9017,817,1137,361,3237,480,5468,1369,6086,3980,4902
NONHSAG073381.1,2,3,2,3,11,2,4,0,2,4,1,4
ENSG00000236283,12,11,1,6,4,12,11,21,31,27,41,36
ENSG00000117016,378,284,143,346,79,194,690,618,576,692,421,500
NONHSAG079880.2,63,67,31,24,33,70,110,57,93,68,56,136
NONHSAG110170.1,7,8,0,1,0,3,4,2,4,0,1,0
NONHSAG030301.3,105,123,75,101,61,87,109,91,53,84,75,81
NONHSAG056023.2,2,4,7,0,5,1,5,1,2,2,3,1
MSTRG.3850|ENSG00000177479,1697,2494,2084,2002,1629,1871,2460,2747,2517,2612,2263,2370
ENSG00000164393,0,1,1,3,2,1,0,0,1,1,0,1
ENSG00000204590,1153,1838,1237,1390,733,1479,1904,2490,1959,2415,2024,2024
ENSG00000231612,0,3,1,0,0,0,0,0,1,1,0,0
ENSG00000231533,53,18,18,19,33,26,20,8,11,31,11,6
ENSG00000176998,3,24,6,8,13,3,38,53,49,34,25,21
ENSG00000112149,787,601,635,810,453,127,328,1392,433,560,699,230
ENSG00000164171,6619,2561,2100,1695,1893,1533,4493,3691,1905,3332,2466,3626
NONHSAG057382.1,17,37,27,10,17,29,23,11,34,17,18,15
NONHSAG051142.2,0,0,0,0,0,0,0,1,0,0,0,0
NONHSAG093499.1,0,1,4,0,4,0,0,0,2,1,0,1
NONHSAG001438.3,94,151,43,40,52,130,121,108,309,223,222,284
NONHSAG057712.2,0,1,0,0,1,0,4,2,0,0,0,1
ENSG00000213079,2449,3742,3084,4395,2247,2503,4130,4974,3529,4875,4312,4585
NONHSAG106812.1,0,1,1,1,1,0,1,0,3,0,0,0
ENSG00000256357,0,3,0,0,0,0,0,1,0,0,0,1
ENSG00000169031,127,50,29,103,176,92,116,93,124,119,101,139
ENSG00000243959,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000250815,0,2,0,0,0,2,5,4,2,0,1,0
NONHSAG106244.1,0,0,0,0,0,0,0,3,0,1,0,2
NONHSAG084417.1,0,2,1,0,0,3,1,0,0,2,0,4
NONHSAG105399.1,3,3,0,4,0,3,6,5,7,6,6,3
ENSG00000225762,0,0,1,1,1,0,0,1,0,0,0,0
NONHSAG042406.2,0,0,0,0,0,0,0,2,0,0,1,0
NONHSAG110426.1,0,2,2,0,2,0,0,0,0,0,0,3
MSTRG.1503|ENSG00000204977,1120,1006,623,1994,881,823,1086,828,819,1605,954,1020
NONHSAG037870.2,3,0,0,0,0,1,0,0,3,0,0,2
NONHSAG003815.2,1,2,3,1,2,0,5,1,0,2,1,1
NONHSAG105107.1,3,2,2,0,1,0,5,0,4,3,1,1
ENSG00000125731,300,246,333,396,253,90,636,508,380,476,318,363
ENSG00000240021,5,0,0,0,1,0,1,3,0,2,0,0
MSTRG.4736|ENSG00000124783,11846,10590,11525,10243,15421,8106,7489,10361,5444,10189,7349,9909
ENSG00000227311,0,0,0,1,0,0,1,0,0,0,0,0
ENSG00000226890,1,0,1,0,0,0,1,0,2,0,0,2
NONHSAG062396.1,4,7,3,1,2,8,12,10,6,7,7,9
ENSG00000261218,16,9,18,4,43,1,8,8,6,3,7,3
NONHSAG109809.1,33,37,16,23,11,23,38,71,22,37,19,17
ENSG00000082516,1468,1029,1732,977,1138,1066,979,1219,1342,1356,1372,1420
ENSG00000273192,45,16,23,34,16,19,30,23,31,30,21,22
NONHSAG112963.1,32,12,16,10,8,33,29,19,49,15,25,15
NONHSAG057771.1,2,2,0,3,0,1,0,0,4,0,0,5
ENSG00000259943,77,113,115,93,93,84,133,186,115,157,113,166
ENSG00000214820,3,1,0,0,3,0,10,1,1,2,1,2
NONHSAG079268.1,0,0,0,0,0,1,0,0,2,0,1,0
NONHSAG111442.1,8,18,19,3,12,26,22,10,28,9,12,20
ENSG00000287917,7,4,9,2,4,28,16,5,26,15,24,24
NONHSAG084973.1,1,6,2,1,2,7,1,15,12,5,8,14
NONHSAG058168.1,0,0,0,0,0,0,0,0,0,1,0,1
MSTRG.3160|ENSG00000152127,3640,4136,3146,2438,2741,2655,3820,2909,2664,2900,2845,3107
ENSG00000283765,13,18,0,16,0,8,27,54,40,6,17,33
MSTRG.322|ENSG00000235098,100,383,94,60,92,220,235,510,383,619,336,517
ENSG00000140450,1051,1828,612,762,1145,955,1589,1353,1236,2281,1815,1630
ENSG00000164904,2824,1964,1655,1451,1068,1064,2243,3736,1868,2670,1917,3110
MSTRG.1627|ENSG00000140044,808,1077,983,1130,838,1596,831,1356,1204,1574,1747,1212
NONHSAG063492.1,10,19,6,7,11,15,24,13,51,20,22,17
NONHSAG001143.3,5,7,1,4,0,1,2,9,2,5,1,6
ENSG00000173546,1603,2581,745,2292,847,4582,938,1018,4399,1430,3512,2197
ENSG00000230570,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214407,7,0,0,0,0,0,0,0,0,0,0,0
NONHSAG049396.2,0,3,0,0,0,0,1,7,0,4,1,7
NONHSAG105026.1,71,53,56,55,40,130,147,55,233,47,91,61
NONHSAG056747.1,2,8,0,0,1,3,0,3,1,3,1,1
NONHSAG040219.2,0,0,0,0,0,0,0,1,0,0,0,1
NONHSAG084992.1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000263353,0,0,0,1,0,0,0,1,1,1,0,0
MSTRG.1315|ENSG00000047617,77,96,5,1,83,303,182,100,418,187,404,199
ENSG00000144366,252,582,223,371,237,476,750,867,708,1030,827,775
ENSG00000146007,1530,1277,1594,826,1146,927,1247,1454,945,1415,1304,1450
ENSG00000253112,1,0,0,0,0,0,1,0,0,0,0,0
NONHSAG112354.1,0,0,0,0,2,0,0,0,0,0,0,0
NONHSAG085003.1,0,0,2,1,0,0,1,1,2,0,0,1
NONHSAG057708.1,12,4,4,7,7,15,17,8,13,10,4,8
ENSG00000162702,2534,2532,2790,1850,2502,1390,1650,1324,962,1736,1566,1536
NONHSAG085794.1,1,0,2,0,0,3,1,1,2,0,2,2
ENSG00000136531,44,137,42,27,8,56,538,519,171,525,173,414
ENSG00000225964,14,10,7,1,9,8,8,6,21,7,8,7
ENSG00000234913,13,6,8,12,9,5,23,12,19,16,6,10
NONHSAG114146.1,1,0,0,0,0,0,0,0,0,0,0,0
NONHSAG042662.2,0,0,0,0,2,0,0,1,0,0,0,0
ENSG00000181016,16,0,10,16,6,11,17,7,9,31,10,2
ENSG00000287011,0,1,1,0,1,1,0,1,0,0,0,1
NONHSAG043052.2,0,0,1,3,2,5,1,1,4,0,2,1
ENSG00000286993,1,0,0,0,0,0,0,0,0,0,0,0
NONHSAG006636.2,56,39,46,37,33,66,112,39,135,72,58,51
ENSG00000238554,9,3,0,0,0,0,2,3,2,0,0,0
ENSG00000232546,0,0,0,0,0,0,0,0,0,1,0,1
NONHSAG016619.2,10,24,14,14,9,32,35,11,53,13,18,19
NONHSAG110293.1,74,55,46,28,49,71,105,40,67,71,42,94
ENSG00000287216,0,0,1,0,0,1,0,0,0,0,0,1
NONHSAG113022.1,0,1,0,0,0,0,2,2,0,0,0,0
NONHSAG027217.2,3,0,0,3,1,1,0,3,3,1,2,3
MSTRG.5602|ENSG00000136861,3414,2207,2547,3398,2281,1731,2944,2521,2984,3376,2386,2916
NONHSAG038450.2,2,0,0,1,1,0,2,2,3,3,1,1
NONHSAG058463.1,4,1,0,2,0,0,0,0,1,1,1,0
ENSG00000222022,1,23,3,5,2,3,0,1,0,0,0,2
ENSG00000259494,436,301,401,209,314,274,335,360,312,375,301,357
ENSG00000034693,332,476,423,811,330,443,692,682,412,725,576,571
ENSG00000253736,0,1,0,0,2,0,1,2,0,2,1,2
NONHSAG101304.1,30,36,27,28,28,61,58,23,90,25,38,29
ENSG00000189362,264,327,201,146,267,217,302,376,337,285,285,285
NONHSAG085457.1,0,1,0,1,0,0,0,0,0,0,0,0
ENSG00000162946,486,1096,287,484,486,1026,612,652,821,633,627,798
NONHSAG012208.3,41,41,40,26,27,38,47,31,32,32,21,37
ENSG00000143891,292,735,643,519,623,335,495,280,316,468,361,400
ENSG00000112578,662,433,618,705,383,439,309,503,382,309,436,300
NONHSAG105214.1,1,1,0,2,0,2,1,2,0,1,1,1
NONHSAG094065.1,2,0,0,0,1,1,1,2,3,1,2,1
ENSG00000114631,956,377,878,2075,1801,168,601,754,514,647,299,393
MSTRG.1656|ENSG00000182979,2808,2236,2366,3160,1282,1946,2643,2738,2840,2824,2592,2588
MSTRG.3268|ENSG00000115129,338,673,492,434,637,663,445,469,422,446,432,464
ENSG00000236533,1,0,0,0,0,0,0,0,0,0,0,2
NONHSAG092970.1,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000103275,4060,3280,3544,3265,2733,2292,3200,3795,3077,3783,2757,3055
NONHSAG028890.2,0,0,0,0,0,0,0,0,0,0,1,0
NONHSAG106537.1,3,0,2,0,1,0,0,0,0,2,0,4
ENSG00000233633,2,1,0,3,0,1,14,1,4,8,2,1
ENSG00000240003,2,2,0,3,1,1,5,0,3,1,0,1
ENSG00000153976,103,383,350,255,114,64,14,78,97,56,27,56
NONHSAG046749.2,1,0,1,0,0,0,0,0,0,1,0,1
ENSG00000288060,2,0,0,0,1,0,0,0,0,0,0,0
ENSG00000229978,0,0,0,0,155,0,0,7,0,0,0,0
ENSG00000117266,274,608,405,284,201,290,825,822,790,620,495,538
NONHSAG077203.1,1,7,1,2,2,4,3,5,14,2,4,6
ENSG00000250781,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000171161,1496,861,775,832,1270,681,1037,972,1009,1006,1003,702
ENSG00000240194,0,0,0,0,0,0,0,1,1,2,0,0
ENSG00000287207,3,3,0,0,2,1,1,3,1,1,0,1
NONHSAG104832.1,0,4,0,0,0,2,6,4,1,5,1,2
ENSG00000005981,3,1,5,0,0,9,6,15,15,14,11,20
ENSG00000172116,157,157,323,17,194,49,96,134,128,100,48,47
MSTRG.581|ENSG00000133048,4925,679,1499,150,3247,1783,8722,1286,1177,1117,1643,6446
ENSG00000180992,614,517,766,861,427,300,417,618,298,481,367,342
ENSG00000064933,859,674,531,859,568,704,685,736,644,828,680,860
NONHSAG112293.1,1,1,81,0,0,6,2,14,9,5,4,17
NONHSAG114456.1,6,4,2,3,3,5,3,2,10,10,9,3
NONHSAG101744.1,0,0,0,1,0,0,0,0,1,0,0,0
ENSG00000183971,27,6,30,24,7,8,5,15,4,4,1,4
NONHSAG056529.1,1,0,0,0,0,0,0,0,1,0,0,1
NONHSAG056099.1,0,4,1,1,2,3,4,0,5,2,1,3
MSTRG.5611|ENSG00000257524,393,467,344,123,321,470,414,221,480,369,407,312
NONHSAG114466.1,18,15,11,10,17,19,16,18,15,15,21,25
NONHSAG056355.1,1,2,2,0,0,3,1,1,2,2,0,1
NONHSAG104799.1,0,2,0,0,0,0,0,0,0,0,0,0
NONHSAG056359.1,0,0,0,0,0,0,0,1,3,1,1,1
MSTRG.5553|NONHSAG052505.2,236,410,227,196,338,391,384,289,490,233,474,345
NONHSAG093694.1,3,5,1,2,0,5,4,1,15,7,3,2
NONHSAG061569.1,2,0,1,0,1,7,1,3,3,1,10,6
MSTRG.5751|ENSG00000122126,2164,1360,3062,2720,1890,1452,1698,1588,1675,1991,1848,1901
NONHSAG077121.1,6,6,10,3,10,7,10,6,15,5,10,11
MSTRG.2099|ENSG00000168096,536,366,410,307,181,300,499,345,632,460,281,346
NONHSAG082484.2,3,4,3,2,2,6,4,0,0,0,4,2
ENSG00000163689,33,70,81,73,76,51,32,59,38,46,23,47
ENSG00000280430,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000255079,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000183171,11,5,9,4,10,5,7,0,5,6,8,1
MSTRG.3372|ENSG00000152102,5708,4431,3496,4700,2544,3858,4711,5481,4332,6585,5909,6185
ENSG00000237136,0,1,1,0,2,0,0,0,0,0,0,0
ENSG00000237442,0,3,1,55,0,1,0,0,0,16,1,1
MSTRG.976|ENSG00000149294,130,203,82,204,74,445,4101,494,1192,1266,672,481
NONHSAG105367.1,5,3,8,7,5,14,11,8,8,10,9,8
ENSG00000169427,11,7,12,5,5,21,0,4,1,2,2,2
NONHSAG047896.2,0,0,1,2,0,0,0,1,2,2,2,1
ENSG00000250564,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000020129,871,967,1021,1335,880,771,867,902,852,1009,721,946
NONHSAG059449.2,2,0,0,1,2,1,2,5,2,1,0,2
MSTRG.1802|ENSG00000074803,386,15,2,342,0,0,17,41,6,87,9,8
NONHSAG108355.1,2,8,0,0,0,2,4,5,0,5,0,3
NONHSAG043589.2,17,15,20,10,10,9,2,3,23,4,6,10
ENSG00000042304,1,6,1,1,2,2,3,1,5,6,1,6
ENSG00000272189,61,22,22,36,72,4,67,99,21,27,65,42
NONHSAG001107.2,6,0,0,5,0,2,7,1,11,4,2,3
ENSG00000216475,1,2,0,0,0,3,5,0,4,2,2,1
ENSG00000250636,0,0,0,0,0,0,1,0,0,0,0,0
NONHSAG078078.1,11,8,23,6,4,12,16,11,12,7,7,11
NONHSAG058331.1,1,0,0,1,0,0,0,0,0,0,0,0
ENSG00000132164,42,58,100,269,487,5,115,150,19,79,23,51
NONHSAG019542.2,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000235527,7,20,15,1,4,8,23,30,16,16,18,17
ENSG00000240966,3,0,0,0,0,0,2,0,1,0,0,0
ENSG00000113851,873,1483,1281,911,1303,1172,1615,1671,1480,2244,1915,1934
ENSG00000205090,9,33,12,12,13,15,30,33,37,62,29,44
NONHSAG057706.1,18,16,17,19,6,36,32,18,56,24,24,25
NONHSAG107398.1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000249199,5,0,0,6,0,0,0,0,0,0,0,0
ENSG00000182000,0,0,0,0,0,1,1,0,0,0,0,1
ENSG00000286016,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000273308,1,1,0,2,1,1,3,1,2,0,1,0
ENSG00000234925,0,0,2,0,0,3,0,0,0,0,0,0
ENSG00000280310,3,1,0,3,1,1,6,5,7,7,7,5
NONHSAG056752.1,0,0,0,0,2,1,0,0,4,0,1,0
ENSG00000273175,9,3,0,2,2,0,2,11,1,3,2,4
MSTRG.5098|ENSG00000106244,2655,2331,2970,3967,1769,1925,1964,2446,1351,2360,2099,2253
ENSG00000236208,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000239213,160,127,116,96,104,74,96,73,116,103,87,59
ENSG00000225518,16,11,7,11,3,5,16,37,18,22,17,14
NONHSAG043621.2,12,1,2,1,0,2,1,0,0,0,1,2
ENSG00000286425,0,0,0,0,1,0,0,0,0,0,0,0
NONHSAG056538.1,0,0,0,0,0,0,0,0,3,0,0,0
NONHSAG094410.1,2,0,0,0,0,0,3,1,0,0,0,0
NONHSAG001153.2,3,0,3,2,3,5,0,0,0,0,1,0
NONHSAG043024.2,1,0,0,0,0,0,0,0,0,0,0,0
NONHSAG064542.1,0,0,0,1,0,1,0,1,0,0,2,0
NONHSAG111765.1,0,0,2,25,0,1,1,1,2,3,0,1
NONHSAG077738.1,3,0,0,0,0,1,0,3,1,0,0,2
ENSG00000182810,239,340,383,199,238,211,353,472,339,300,258,273
ENSG00000200792,15,16,10,23,7,0,17,22,5,6,9,10
NONHSAG111911.1,0,2,1,0,0,0,2,3,4,3,1,8
NONHSAG109779.1,2,3,5,1,6,0,0,1,1,2,0,2
NONHSAG111673.1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000284376,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000287213,0,1,1,0,0,0,0,1,0,0,0,1
NONHSAG077944.1,0,5,4,4,3,5,10,4,6,2,3,4
NONHSAG009829.3,2,2,0,2,4,1,11,19,4,5,4,6
ENSG00000220130,0,0,0,0,0,0,0,0,0,0,0,1
NONHSAG111093.1,4,5,6,1,6,14,15,1,5,7,4,6
NONHSAG078498.1,0,1,0,0,0,0,1,0,1,0,1,0
ENSG00000286329,18,19,11,5,7,31,44,9,25,26,13,10
ENSG00000230716,0,1,0,0,0,1,2,0,1,2,0,0
NONHSAG109941.1,3,1,0,0,1,0,1,1,0,0,1,2
ENSG00000256589,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000274424,0,0,0,0,0,0,0,0,2,1,0,0
ENSG00000157578,59,59,110,64,24,30,82,82,38,40,48,72
NONHSAG057909.1,1,0,0,0,0,0,1,0,0,0,1,0
ENSG00000279838,53,55,19,12,8,72,76,87,32,36,47,61
NONHSAG105628.1,1,1,2,0,0,0,9,16,0,7,0,1
ENSG00000284623,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163092,0,0,0,0,0,0,5,3,0,0,0,0
ENSG00000257307,2,2,1,1,1,1,3,2,1,2,6,0
NONHSAG059394.2,1,9,2,1,1,4,0,1,1,3,5,6
ENSG00000205176,3,8,4,6,2,7,4,0,5,4,0,2
MSTRG.4869|ENSG00000106443,1569,1903,1272,2488,1481,1548,2061,2291,1781,2287,1791,2194
NONHSAG056335.1,0,0,0,0,1,0,0,0,0,1,0,0
NONHSAG106705.1,9,8,3,1,2,23,28,8,21,16,9,17
ENSG00000288595,1,0,2,2,0,0,0,1,2,0,3,4
NONHSAG056913.1,1,0,0,0,3,0,0,0,0,0,0,0
ENSG00000266477,0,0,0,0,0,0,0,0,0,0,1,0
NONHSAG071596.1,6,4,2,0,4,4,3,0,7,3,2,4
NONHSAG109717.1,0,0,0,0,0,0,3,0,0,1,1,1
MSTRG.3836|ENSG00000144674,5564,5938,4659,10300,8538,5893,7620,6287,6118,8151,10200,8301
ENSG00000255067,2,7,3,1,2,12,6,3,25,2,11,3
NONHSAG062608.1,374,741,137,62,178,499,1104,756,205,480,908,651
NONHSAG082719.2,0,0,0,0,1,0,0,0,0,0,0,0
NONHSAG104764.1,0,0,0,0,0,0,2,1,2,1,0,1
NONHSAG099611.1,0,1,0,6,0,0,2,0,0,1,0,1
NONHSAG057686.1,0,1,0,1,0,0,3,0,0,0,0,0
NONHSAG087592.1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000243485,3,0,0,0,0,1,0,0,0,0,0,0
NONHSAG111437.1,0,0,0,0,0,0,0,8,0,0,0,0
ENSG00000228661,2,2,2,1,3,5,2,3,2,4,2,3
ENSG00000284652,5,10,3,7,5,7,5,5,8,5,10,16
MSTRG.48|ENSG00000142675,395,262,556,431,647,105,764,652,534,671,493,448
NONHSAG109913.1,44,28,15,6,5,24,29,15,36,23,32,25
ENSG00000279883,0,0,0,0,0,0,0,0,1,0,0,1
ENSG00000171885,16,18,0,0,1,5,34,46,43,55,37,53
ENSG00000241563,4,7,0,5,11,18,1,5,8,5,1,8
NONHSAG088619.1,30,13,1,32,1,2,27,16,8,15,8,11
NONHSAG057687.1,5,4,1,1,0,3,1,1,1,0,1,2
MSTRG.1579|ENSG00000258643,284,375,287,456,293,354,585,331,501,416,380,452
ENSG00000287092,8,3,1,0,1,1,9,10,16,15,7,5
NONHSAG076278.1,14,21,24,22,23,10,33,14,27,16,13,16
MSTRG.4134|NONHSAG037769.2,120,68,34,15,119,40,49,61,194,68,131,82
NONHSAG078753.1,1,4,0,6,0,0,2,2,2,2,0,0
ENSG00000233728,1,1,12,3,1,0,4,0,2,1,2,1
ENSG00000183317,275,68,311,182,113,56,154,139,141,108,76,78
MSTRG.5165|ENSG00000157212,844,627,922,723,476,463,855,808,528,889,521,739
NONHSAG012417.2,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000246323,1,1,0,1,1,0,1,2,4,2,1,2
NONHSAG058433.1,0,1,0,0,1,1,0,1,1,1,0,0
ENSG00000255399,47,86,96,69,42,38,45,118,134,210,102,87
ENSG00000134690,907,214,654,555,364,177,49,159,56,97,29,117
ENSG00000183929,2,3,4,0,4,2,1,0,7,9,3,1
NONHSAG113808.1,30,51,109,27,35,40,82,57,107,51,32,39
ENSG00000254847,0,0,0,0,0,0,0,0,3,0,0,1
ENSG00000198857,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000249502,5,4,6,2,5,6,9,8,11,5,4,7
ENSG00000187999,1,0,0,0,0,0,1,0,4,0,0,1
ENSG00000272402,0,2,0,2,3,1,1,3,1,3,2,1
ENSG00000118407,508,741,192,289,299,1747,650,413,896,409,1532,1448
NONHSAG027346.2,0,0,2,3,0,1,2,0,0,1,0,0
ENSG00000286890,1,3,1,5,0,0,5,2,4,3,2,3
NONHSAG057538.1,0,0,0,0,0,0,0,2,0,1,0,0
ENSG00000116141,280,355,166,219,485,650,420,617,961,751,1143,1018
NONHSAG056136.1,0,0,1,0,0,0,1,0,0,0,0,1
ENSG00000250485,1,0,0,0,0,0,0,0,0,0,0,0
NONHSAG063527.1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000287824,1,1,0,1,0,0,0,3,0,1,0,0
NONHSAG057581.1,169,214,148,154,94,321,375,219,320,256,209,271
NONHSAG083953.1,30,22,20,33,28,54,49,37,55,35,34,36
ENSG00000143355,0,0,13,0,0,0,0,2,0,0,0,1
NONHSAG078319.1,0,0,0,0,0,2,0,0,0,0,0,0
MSTRG.3906,0,0,0,0,13,0,0,30,0,15,20,0
ENSG00000229954,10,13,7,4,3,4,3,5,7,12,5,15
NONHSAG106726.1,12,3,11,4,16,0,7,1,6,4,2,0
ENSG00000229891,621,50,21,42,16,17,98,131,33,92,70,74
ENSG00000260633,8,11,0,1,2,3,36,53,13,47,23,9
NONHSAG057246.1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000231806,175,45,842,48,148,13,41,12,40,24,18,27
ENSG00000288648,1,1,0,2,0,0,2,0,0,2,0,0
ENSG00000184979,749,195,628,270,637,276,191,275,405,240,288,274
NONHSAG061514.1,0,0,0,0,0,0,0,4,0,2,0,0
ENSG00000248448,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000226516,0,0,0,0,0,0,6,1,3,8,0,3
ENSG00000179523,174,229,116,119,132,173,397,303,253,405,240,308
ENSG00000227212,1,0,0,0,0,0,1,1,0,0,0,0
ENSG00000207031,0,0,1,0,0,0,1,0,0,0,0,0
ENSG00000203706,34,41,10,50,25,32,100,92,52,83,91,80
MSTRG.554|ENSG00000283360,1,0,5,2,0,1,0,0,4,1,3,1
ENSG00000123545,292,297,216,233,264,249,312,515,240,447,489,353
ENSG00000148346,204,226,49,251,0,21,800,707,226,344,145,602
MSTRG.532|ENSG00000160767,1665,861,1583,1216,951,1127,813,795,1075,795,847,711
ENSG00000284728,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000152137,275,357,886,196,457,558,377,1683,1016,978,2281,659
ENSG00000224189,184,356,262,100,500,376,165,151,286,173,202,156
NONHSAG058272.1,3,1,2,5,2,9,4,0,2,2,2,3
NONHSAG061193.1,0,0,1,2,2,1,2,1,4,2,1,1
ENSG00000156959,0,1,0,1,22,0,1,4,6,1,1,0
ENSG00000213752,1,0,0,0,0,0,0,1,0,0,0,0
NONHSAG105419.1,7,15,6,7,17,15,13,7,14,5,6,7
ENSG00000144843,402,826,531,454,523,973,425,506,697,528,747,615
ENSG00000276656,0,0,0,0,0,0,0,0,0,0,0,1
NONHSAG070779.2,6,0,4,0,3,0,0,2,1,0,0,1
NONHSAG000585.2,1,0,0,2,1,0,3,1,7,1,1,0
NONHSAG042223.2,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000265321,0,0,0,0,0,0,0,1,0,0,0,0
NONHSAG082755.1,21,17,4,24,9,45,16,14,40,48,20,53
NONHSAG036512.3,10,15,2,6,6,6,13,13,21,7,8,8
ENSG00000117691,2019,1250,1536,770,1072,676,833,1472,872,1158,989,959
NONHSAG084664.1,0,1,0,0,0,0,3,0,2,1,0,0
ENSG00000164900,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000248751,24,11,23,27,8,25,36,10,29,20,57,16
ENSG00000185668,61,22,56,18,51,6,19,190,23,28,15,28
NONHSAG096193.1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000204644,49,61,16,21,44,11,111,88,31,40,34,3
NONHSAG007186.2,88,74,76,54,61,79,150,68,167,135,63,74
ENSG00000241359,0,0,5,0,1,0,1,0,0,0,0,1
ENSG00000206698,0,0,0,0,0,0,0,1,1,0,0,0
NONHSAG101266.1,2,2,0,0,1,2,1,1,2,0,2,1
ENSG00000163374,2998,2259,2718,2327,2524,1453,2521,2787,2452,2775,2421,2556
NONHSAG001329.2,0,0,0,2,0,0,0,0,0,0,0,0
MSTRG.5111|ENSG00000168255,5193,3410,5026,5566,4013,4919,6076,2959,7508,5954,4766,4809
ENSG00000251013,10,2,25,5,4,5,17,5,2,4,6,5
NONHSAG001013.2,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000280454,0,0,0,0,1,0,1,0,0,0,0,0
ENSG00000242968,2,0,0,0,1,0,0,0,0,0,0,0
NONHSAG050714.2,70,70,62,63,31,103,97,53,148,69,67,88
NONHSAG087353.1,1,1,1,0,0,0,0,0,1,1,0,2
ENSG00000260246,0,1,0,1,0,0,0,3,1,0,2,4
ENSG00000206559,38,50,35,25,26,45,89,72,85,85,78,86
